"Team","Week","Season","Win_Loss","AVG AGE","diff","Prev_Win_Perc"
"Indianapolis Colts",10,2017,0,25.53,11,0.5
"Indianapolis Colts",12,2017,0,25.53,8,0.5
"Indianapolis Colts",13,2017,0,25.53,-2,0.5
"Indianapolis Colts",14,2017,0,25.53,9,0.5
"Indianapolis Colts",15,2017,0,25.53,9,0.5
"Indianapolis Colts",16,2017,0,25.53,6,0.5
"Indianapolis Colts",17,2017,1,25.53,0,0.5
"Indianapolis Colts",2,2017,0,25.53,1,0.5
"Indianapolis Colts",3,2017,1,25.53,3,0.5
"Indianapolis Colts",4,2017,0,25.53,5,0.5
"Indianapolis Colts",5,2017,1,25.53,-3,0.5
"Indianapolis Colts",6,2017,0,25.53,6,0.5
"Indianapolis Colts",7,2017,0,25.53,0,0.5
"Indianapolis Colts",8,2017,0,25.53,5,0.5
"Indianapolis Colts",9,2017,1,25.53,6,0.5
"Indianapolis Colts",1,2018,0,25.52,3,0.25
"Indianapolis Colts",10,2018,1,25.52,-1,0.25
"Indianapolis Colts",11,2018,1,25.52,6,0.25
"Indianapolis Colts",12,2018,1,25.52,9,0.25
"Indianapolis Colts",13,2018,0,25.52,-5,0.25
"Indianapolis Colts",14,2018,1,25.52,8,0.25
"Indianapolis Colts",15,2018,1,25.52,10,0.25
"Indianapolis Colts",16,2018,1,25.52,5,0.25
"Indianapolis Colts",17,2018,1,25.52,2,0.25
"Indianapolis Colts",2,2018,1,25.52,1,0.25
"Indianapolis Colts",3,2018,0,25.52,8,0.25
"Indianapolis Colts",4,2018,0,25.52,9,0.25
"Indianapolis Colts",5,2018,0,25.52,8,0.25
"Indianapolis Colts",6,2018,0,25.52,13,0.25
"Indianapolis Colts",7,2018,1,25.52,18,0.25
"Indianapolis Colts",8,2018,1,25.52,8,0.25
"Indianapolis Colts",1,2019,0,25.68,-1,0.625
"Indianapolis Colts",10,2019,0,25.68,-2,0.625
"Indianapolis Colts",11,2019,1,25.68,0,0.625
"Indianapolis Colts",12,2019,0,25.68,-2,0.625
"Indianapolis Colts",13,2019,0,25.68,2,0.625
"Indianapolis Colts",14,2019,0,25.68,2,0.625
"Indianapolis Colts",15,2019,0,25.68,-2,0.625
"Indianapolis Colts",16,2019,1,25.68,2,0.625
"Indianapolis Colts",17,2019,0,25.68,0,0.625
"Indianapolis Colts",2,2019,1,25.68,2,0.625
"Indianapolis Colts",3,2019,1,25.68,1,0.625
"Indianapolis Colts",4,2019,0,25.68,3,0.625
"Indianapolis Colts",5,2019,1,25.68,-2,0.625
"Indianapolis Colts",7,2019,1,25.68,-2,0.625
"Indianapolis Colts",8,2019,1,25.68,-2,0.625
"Indianapolis Colts",9,2019,0,25.68,5,0.625
"Jacksonville Jaguars",1,2016,0,25.54,-2,0.3125
"Jacksonville Jaguars",10,2016,0,25.54,-7,0.3125
"Jacksonville Jaguars",11,2016,0,25.54,2,0.3125
"Jacksonville Jaguars",12,2016,0,25.54,1,0.3125
"Jacksonville Jaguars",13,2016,0,25.54,7,0.3125
"Jacksonville Jaguars",14,2016,0,25.54,4,0.3125
"Jacksonville Jaguars",15,2016,0,25.54,-2,0.3125
"Jacksonville Jaguars",16,2016,1,25.54,13,0.3125
"Jacksonville Jaguars",17,2016,0,25.54,4,0.3125
"Jacksonville Jaguars",2,2016,0,25.54,-8,0.3125
"Jacksonville Jaguars",3,2016,0,25.54,-5,0.3125
"Jacksonville Jaguars",4,2016,1,25.54,1,0.3125
"Jacksonville Jaguars",6,2016,1,25.54,-3,0.3125
"Jacksonville Jaguars",7,2016,0,25.54,1,0.3125
"Jacksonville Jaguars",8,2016,0,25.54,2,0.3125
"Jacksonville Jaguars",9,2016,0,25.54,-1,0.3125
"Jacksonville Jaguars",1,2017,1,25.72,4,0.1875
"Jacksonville Jaguars",10,2017,1,25.72,7,0.1875
"Jacksonville Jaguars",11,2017,1,25.72,4,0.1875
"Jacksonville Jaguars",12,2017,0,25.72,-4,0.1875
"Jacksonville Jaguars",13,2017,1,25.72,2,0.1875
"Jacksonville Jaguars",14,2017,1,25.72,0,0.1875
"Jacksonville Jaguars",15,2017,1,25.72,-2,0.1875
"Jacksonville Jaguars",16,2017,0,25.72,-9,0.1875
"Jacksonville Jaguars",17,2017,0,25.72,7,0.1875
"Jacksonville Jaguars",2,2017,0,25.72,5,0.1875
"Jacksonville Jaguars",3,2017,1,25.72,-2,0.1875
"Jacksonville Jaguars",4,2017,0,25.72,6,0.1875
"Jacksonville Jaguars",5,2017,1,25.72,11,0.1875
"Jacksonville Jaguars",6,2017,0,25.72,6,0.1875
"Jacksonville Jaguars",7,2017,1,25.72,0,0.1875
"Jacksonville Jaguars",9,2017,1,25.72,5,0.1875
"Jacksonville Jaguars",1,2018,1,25.58,1,0.625
"Jacksonville Jaguars",10,2018,0,25.58,1,0.625
"Jacksonville Jaguars",11,2018,0,25.58,10,0.625
"Jacksonville Jaguars",12,2018,0,25.58,20,0.625
"Jacksonville Jaguars",13,2018,1,25.58,5,0.625
"Jacksonville Jaguars",14,2018,0,25.58,9,0.625
"Jacksonville Jaguars",15,2018,0,25.58,3,0.625
"Jacksonville Jaguars",16,2018,1,25.58,7,0.625
"Jacksonville Jaguars",17,2018,0,25.58,13,0.625
"Jacksonville Jaguars",2,2018,1,25.58,-4,0.625
"Jacksonville Jaguars",3,2018,0,25.58,-3,0.625
"Jacksonville Jaguars",4,2018,1,25.58,6,0.625
"Jacksonville Jaguars",5,2018,0,25.58,2,0.625
"Jacksonville Jaguars",6,2018,0,25.58,5,0.625
"Jacksonville Jaguars",7,2018,0,25.58,5,0.625
"Jacksonville Jaguars",8,2018,0,25.58,9,0.625
"Jacksonville Jaguars",1,2019,0,25.3,0,0.3125
"Jacksonville Jaguars",11,2019,0,25.3,0,0.3125
"Jacksonville Jaguars",12,2019,0,25.3,4,0.3125
"Jacksonville Jaguars",13,2019,0,25.3,3,0.3125
"Jacksonville Jaguars",14,2019,0,25.3,3,0.3125
"Jacksonville Jaguars",15,2019,1,25.3,4,0.3125
"Jacksonville Jaguars",16,2019,0,25.3,0,0.3125
"Jacksonville Jaguars",17,2019,1,25.3,0,0.3125
"Jacksonville Jaguars",2,2019,0,25.3,1,0.3125
"Jacksonville Jaguars",3,2019,1,25.3,1,0.3125
"Jacksonville Jaguars",4,2019,1,25.3,-2,0.3125
"Jacksonville Jaguars",5,2019,0,25.3,0,0.3125
"Jacksonville Jaguars",6,2019,0,25.3,2,0.3125
"Jacksonville Jaguars",7,2019,1,25.3,1,0.3125
"Jacksonville Jaguars",8,2019,1,25.3,3,0.3125
"Jacksonville Jaguars",9,2019,0,25.3,1,0.3125
"Kansas City Chiefs",1,2016,1,25.57,-10,0.6875
"Kansas City Chiefs",10,2016,1,25.57,0,0.6875
"Kansas City Chiefs",11,2016,0,25.57,-1,0.6875
"Kansas City Chiefs",12,2016,1,25.57,5,0.6875
"Kansas City Chiefs",13,2016,1,25.57,-1,0.6875
"Kansas City Chiefs",14,2016,1,25.57,-2,0.6875
"Kansas City Chiefs",15,2016,0,25.57,3,0.6875
"Kansas City Chiefs",16,2016,1,25.57,-3,0.6875
"Kansas City Chiefs",17,2016,1,25.57,-18,0.6875
"Kansas City Chiefs",2,2016,0,25.57,-1,0.6875
"Kansas City Chiefs",3,2016,1,25.57,1,0.6875
"Kansas City Chiefs",4,2016,0,25.57,-4,0.6875
"Kansas City Chiefs",6,2016,1,25.57,-3,0.6875
"Kansas City Chiefs",7,2016,1,25.57,-14,0.6875
"Kansas City Chiefs",8,2016,1,25.57,-2,0.6875
"Kansas City Chiefs",9,2016,1,25.57,1,0.6875
"Kansas City Chiefs",1,2017,1,26.25,-2,0.75
"Kansas City Chiefs",11,2017,0,26.25,-9,0.75
"Kansas City Chiefs",12,2017,0,26.25,2,0.75
"Kansas City Chiefs",13,2017,0,26.25,-2,0.75
"Kansas City Chiefs",14,2017,1,26.25,3,0.75
"Kansas City Chiefs",15,2017,1,26.25,2,0.75
"Kansas City Chiefs",16,2017,1,26.25,-8,0.75
"Kansas City Chiefs",17,2017,1,26.25,1,0.75
"Kansas City Chiefs",2,2017,1,26.25,1,0.75
"Kansas City Chiefs",3,2017,1,26.25,3,0.75
"Kansas City Chiefs",4,2017,1,26.25,3,0.75
"Kansas City Chiefs",5,2017,1,26.25,1,0.75
"Kansas City Chiefs",6,2017,0,26.25,7,0.75
"Kansas City Chiefs",7,2017,0,26.25,3,0.75
"Kansas City Chiefs",8,2017,1,26.25,1,0.75
"Kansas City Chiefs",9,2017,0,26.25,-1,0.75
"Kansas City Chiefs",1,2018,1,25.96,-1,0.625
"Kansas City Chiefs",10,2018,1,25.96,7,0.625
"Kansas City Chiefs",11,2018,0,25.96,4,0.625
"Kansas City Chiefs",13,2018,1,25.96,0,0.625
"Kansas City Chiefs",14,2018,1,25.96,-3,0.625
"Kansas City Chiefs",15,2018,0,25.96,3,0.625
"Kansas City Chiefs",16,2018,0,25.96,-1,0.625
"Kansas City Chiefs",17,2018,1,25.96,-4,0.625
"Kansas City Chiefs",2,2018,1,25.96,-3,0.625
"Kansas City Chiefs",3,2018,1,25.96,0,0.625
"Kansas City Chiefs",4,2018,1,25.96,-2,0.625
"Kansas City Chiefs",5,2018,1,25.96,-2,0.625
"Kansas City Chiefs",6,2018,0,25.96,1,0.625
"Kansas City Chiefs",7,2018,1,25.96,2,0.625
"Kansas City Chiefs",8,2018,1,25.96,-1,0.625
"Kansas City Chiefs",9,2018,1,25.96,7,0.625
"Kansas City Chiefs",1,2019,1,26.66,0,0.75
"Kansas City Chiefs",10,2019,0,26.66,5,0.75
"Kansas City Chiefs",11,2019,1,26.66,1,0.75
"Kansas City Chiefs",13,2019,1,26.66,3,0.75
"Kansas City Chiefs",14,2019,1,26.66,3,0.75
"Kansas City Chiefs",15,2019,1,26.66,-5,0.75
"Kansas City Chiefs",16,2019,1,26.66,7,0.75
"Kansas City Chiefs",17,2019,1,26.66,9,0.75
"Kansas City Chiefs",2,2019,1,26.66,5,0.75
"Kansas City Chiefs",3,2019,1,26.66,7,0.75
"Kansas City Chiefs",4,2019,1,26.66,6,0.75
"Kansas City Chiefs",5,2019,0,26.66,2,0.75
"Kansas City Chiefs",6,2019,0,26.66,2,0.75
"Kansas City Chiefs",7,2019,1,26.66,3,0.75
"Kansas City Chiefs",8,2019,0,26.66,5,0.75
"Kansas City Chiefs",9,2019,1,26.66,13,0.75
"Los Angeles Chargers",1,2016,0,26,10,0.25
"Los Angeles Chargers",10,2016,0,26,15,0.25
"Los Angeles Chargers",12,2016,1,26,10,0.25
"Los Angeles Chargers",13,2016,0,26,15,0.25
"Los Angeles Chargers",14,2016,0,26,14,0.25
"Los Angeles Chargers",15,2016,0,26,18,0.25
"Los Angeles Chargers",16,2016,0,26,13,0.25
"Los Angeles Chargers",17,2016,0,26,18,0.25
"Los Angeles Chargers",2,2016,1,26,8,0.25
"Los Angeles Chargers",3,2016,0,26,12,0.25
"Los Angeles Chargers",4,2016,0,26,1,0.25
"Los Angeles Chargers",5,2016,0,26,14,0.25
"Los Angeles Chargers",6,2016,1,26,16,0.25
"Los Angeles Chargers",7,2016,1,26,12,0.25
"Los Angeles Chargers",8,2016,0,26,17,0.25
"Los Angeles Chargers",9,2016,1,26,17,0.25
"Los Angeles Chargers",1,2017,0,26.21,-3,0.3125
"Los Angeles Chargers",10,2017,0,26.21,-7,0.3125
"Los Angeles Chargers",11,2017,1,26.21,2,0.3125
"Los Angeles Chargers",12,2017,1,26.21,0,0.3125
"Los Angeles Chargers",13,2017,1,26.21,-7,0.3125
"Los Angeles Chargers",14,2017,1,26.21,-9,0.3125
"Los Angeles Chargers",15,2017,0,26.21,-2,0.3125
"Los Angeles Chargers",16,2017,1,26.21,-3,0.3125
"Los Angeles Chargers",17,2017,1,26.21,0,0.3125
"Los Angeles Chargers",2,2017,0,26.21,-3,0.3125
"Los Angeles Chargers",3,2017,0,26.21,-3,0.3125
"Los Angeles Chargers",4,2017,0,26.21,-6,0.3125
"Los Angeles Chargers",5,2017,1,26.21,-8,0.3125
"Los Angeles Chargers",6,2017,1,26.21,0,0.3125
"Los Angeles Chargers",7,2017,1,26.21,-5,0.3125
"Los Angeles Chargers",8,2017,0,26.21,-4,0.3125
"Los Angeles Chargers",1,2018,0,26.25,1,0.5625
"Los Angeles Chargers",10,2018,1,26.25,-2,0.5625
"Los Angeles Chargers",11,2018,0,26.25,-6,0.5625
"Los Angeles Chargers",12,2018,1,26.25,-3,0.5625
"Los Angeles Chargers",13,2018,1,26.25,-2,0.5625
"Los Angeles Chargers",14,2018,1,26.25,-7,0.5625
"Los Angeles Chargers",15,2018,1,26.25,-3,0.5625
"Los Angeles Chargers",16,2018,0,26.25,-3,0.5625
"Los Angeles Chargers",17,2018,1,26.25,-7,0.5625
"Los Angeles Chargers",2,2018,1,26.25,4,0.5625
"Los Angeles Chargers",3,2018,0,26.25,-1,0.5625
"Los Angeles Chargers",4,2018,1,26.25,-3,0.5625
"Los Angeles Chargers",5,2018,1,26.25,-3,0.5625
"Los Angeles Chargers",6,2018,1,26.25,2,0.5625
"Los Angeles Chargers",7,2018,1,26.25,-6,0.5625
"Los Angeles Chargers",9,2018,1,26.25,-7,0.5625
"Los Angeles Chargers",1,2019,1,26.36,1,0.75
"Los Angeles Chargers",10,2019,0,26.36,6,0.75
"Los Angeles Chargers",11,2019,0,26.36,-1,0.75
"Los Angeles Chargers",13,2019,0,26.36,-7,0.75
"Los Angeles Chargers",14,2019,1,26.36,-3,0.75
"Los Angeles Chargers",15,2019,0,26.36,3,0.75
"Los Angeles Chargers",16,2019,0,26.36,-4,0.75
"Los Angeles Chargers",17,2019,0,26.36,-9,0.75
"Los Angeles Chargers",2,2019,0,26.36,4,0.75
"Los Angeles Chargers",3,2019,0,26.36,-3,0.75
"Los Angeles Chargers",4,2019,1,26.36,-5,0.75
"Los Angeles Chargers",5,2019,0,26.36,-1,0.75
"Los Angeles Chargers",6,2019,0,26.36,4,0.75
"Los Angeles Chargers",7,2019,0,26.36,6,0.75
"Los Angeles Chargers",8,2019,1,26.36,12,0.75
"Los Angeles Chargers",9,2019,1,26.36,7,0.75
"Los Angeles Rams",1,2016,0,25.3,3,0.4375
"Los Angeles Rams",10,2016,1,25.3,-7,0.4375
"Los Angeles Rams",11,2016,0,25.3,-3,0.4375
"Los Angeles Rams",12,2016,0,25.3,-10,0.4375
"Los Angeles Rams",13,2016,0,25.3,0,0.4375
"Los Angeles Rams",14,2016,0,25.3,-1,0.4375
"Los Angeles Rams",15,2016,0,25.3,1,0.4375
"Los Angeles Rams",16,2016,0,25.3,-3,0.4375
"Los Angeles Rams",17,2016,0,25.3,-4,0.4375
"Los Angeles Rams",2,2016,1,25.3,4,0.4375
"Los Angeles Rams",3,2016,1,25.3,2,0.4375
"Los Angeles Rams",4,2016,1,25.3,-1,0.4375
"Los Angeles Rams",5,2016,0,25.3,-5,0.4375
"Los Angeles Rams",6,2016,0,25.3,-3,0.4375
"Los Angeles Rams",7,2016,0,25.3,1,0.4375
"Los Angeles Rams",9,2016,0,25.3,-1,0.4375
"Los Angeles Rams",1,2017,1,25.43,-5,0.25
"Los Angeles Rams",10,2017,1,25.43,-3,0.25
"Los Angeles Rams",11,2017,0,25.43,1,0.25
"Los Angeles Rams",12,2017,1,25.43,-14,0.25
"Los Angeles Rams",13,2017,1,25.43,-14,0.25
"Los Angeles Rams",14,2017,0,25.43,-1,0.25
"Los Angeles Rams",15,2017,1,25.43,-8,0.25
"Los Angeles Rams",16,2017,1,25.43,0,0.25
"Los Angeles Rams",17,2017,0,25.43,-11,0.25
"Los Angeles Rams",2,2017,0,25.43,-1,0.25
"Los Angeles Rams",3,2017,1,25.43,-8,0.25
"Los Angeles Rams",4,2017,1,25.43,-5,0.25
"Los Angeles Rams",5,2017,0,25.43,-6,0.25
"Los Angeles Rams",6,2017,1,25.43,-6,0.25
"Los Angeles Rams",7,2017,1,25.43,-4,0.25
"Los Angeles Rams",9,2017,1,25.43,-16,0.25
"Los Angeles Rams",1,2018,1,25.89,1,0.6875
"Los Angeles Rams",10,2018,1,25.89,-7,0.6875
"Los Angeles Rams",11,2018,1,25.89,-4,0.6875
"Los Angeles Rams",13,2018,1,25.89,-1,0.6875
"Los Angeles Rams",14,2018,0,25.89,3,0.6875
"Los Angeles Rams",15,2018,0,25.89,-6,0.6875
"Los Angeles Rams",16,2018,1,25.89,-7,0.6875
"Los Angeles Rams",17,2018,1,25.89,-5,0.6875
"Los Angeles Rams",2,2018,1,25.89,-2,0.6875
"Los Angeles Rams",3,2018,1,25.89,1,0.6875
"Los Angeles Rams",4,2018,1,25.89,-1,0.6875
"Los Angeles Rams",5,2018,1,25.89,-6,0.6875
"Los Angeles Rams",6,2018,1,25.89,-3,0.6875
"Los Angeles Rams",7,2018,1,25.89,0,0.6875
"Los Angeles Rams",8,2018,1,25.89,5,0.6875
"Los Angeles Rams",9,2018,0,25.89,-3,0.6875
"Los Angeles Rams",1,2019,1,25.62,-5,0.8125
"Los Angeles Rams",10,2019,0,25.62,-1,0.8125
"Los Angeles Rams",11,2019,1,25.62,4,0.8125
"Los Angeles Rams",12,2019,0,25.62,-1,0.8125
"Los Angeles Rams",13,2019,1,25.62,-1,0.8125
"Los Angeles Rams",14,2019,1,25.62,-9,0.8125
"Los Angeles Rams",15,2019,0,25.62,-3,0.8125
"Los Angeles Rams",16,2019,0,25.62,-9,0.8125
"Los Angeles Rams",17,2019,1,25.62,-4,0.8125
"Los Angeles Rams",2,2019,1,25.62,-3,0.8125
"Los Angeles Rams",3,2019,1,25.62,-8,0.8125
"Los Angeles Rams",4,2019,0,25.62,-8,0.8125
"Los Angeles Rams",5,2019,0,25.62,-7,0.8125
"Los Angeles Rams",6,2019,0,25.62,-7,0.8125
"Los Angeles Rams",7,2019,1,25.62,-6,0.8125
"Los Angeles Rams",8,2019,1,25.62,-4,0.8125
"Miami Dolphins",1,2016,0,26.16,4,0.375
"Miami Dolphins",10,2016,1,26.16,-15,0.375
"Miami Dolphins",11,2016,1,26.16,3,0.375
"Miami Dolphins",12,2016,1,26.16,4,0.375
"Miami Dolphins",13,2016,0,26.16,-8,0.375
"Miami Dolphins",14,2016,1,26.16,-2,0.375
"Miami Dolphins",15,2016,1,26.16,-12,0.375
"Miami Dolphins",16,2016,1,26.16,-6,0.375
"Miami Dolphins",17,2016,0,26.16,4,0.375
"Miami Dolphins",2,2016,0,26.16,-1,0.375
"Miami Dolphins",3,2016,1,26.16,-8,0.375
"Miami Dolphins",4,2016,0,26.16,1,0.375
"Miami Dolphins",5,2016,0,26.16,0,0.375
"Miami Dolphins",6,2016,1,26.16,-7,0.375
"Miami Dolphins",7,2016,1,26.16,-4,0.375
"Miami Dolphins",9,2016,1,26.16,-5,0.375
"Miami Dolphins",10,2017,0,26.23,-5,0.625
"Miami Dolphins",11,2017,0,26.23,2,0.625
"Miami Dolphins",12,2017,0,26.23,1,0.625
"Miami Dolphins",13,2017,1,26.23,6,0.625
"Miami Dolphins",14,2017,1,26.23,2,0.625
"Miami Dolphins",15,2017,0,26.23,11,0.625
"Miami Dolphins",16,2017,0,26.23,8,0.625
"Miami Dolphins",17,2017,0,26.23,12,0.625
"Miami Dolphins",2,2017,1,26.23,3,0.625
"Miami Dolphins",3,2017,0,26.23,0,0.625
"Miami Dolphins",4,2017,0,26.23,-4,0.625
"Miami Dolphins",5,2017,1,26.23,2,0.625
"Miami Dolphins",6,2017,1,26.23,5,0.625
"Miami Dolphins",7,2017,1,26.23,0,0.625
"Miami Dolphins",8,2017,0,26.23,-6,0.625
"Miami Dolphins",9,2017,0,26.23,5,0.625
"Miami Dolphins",1,2018,1,26.36,-8,0.375
"Miami Dolphins",10,2018,0,26.36,6,0.375
"Miami Dolphins",12,2018,0,26.36,-9,0.375
"Miami Dolphins",13,2018,1,26.36,10,0.375
"Miami Dolphins",14,2018,1,26.36,-3,0.375
"Miami Dolphins",15,2018,0,26.36,3,0.375
"Miami Dolphins",16,2018,0,26.36,-7,0.375
"Miami Dolphins",17,2018,0,26.36,6,0.375
"Miami Dolphins",2,2018,1,26.36,2,0.375
"Miami Dolphins",3,2018,1,26.36,-5,0.375
"Miami Dolphins",4,2018,0,26.36,-4,0.375
"Miami Dolphins",5,2018,0,26.36,3,0.375
"Miami Dolphins",6,2018,1,26.36,7,0.375
"Miami Dolphins",7,2018,0,26.36,4,0.375
"Miami Dolphins",8,2018,0,26.36,-2,0.375
"Miami Dolphins",9,2018,1,26.36,5,0.375
"Miami Dolphins",1,2019,0,25.39,3,0.4375
"Miami Dolphins",10,2019,1,25.39,2,0.4375
"Miami Dolphins",11,2019,0,25.39,9,0.4375
"Miami Dolphins",12,2019,0,25.39,7,0.4375
"Miami Dolphins",13,2019,1,25.39,8,0.4375
"Miami Dolphins",14,2019,0,25.39,0,0.4375
"Miami Dolphins",15,2019,0,25.39,11,0.4375
"Miami Dolphins",16,2019,1,25.39,8,0.4375
"Miami Dolphins",17,2019,1,25.39,9,0.4375
"Miami Dolphins",2,2019,0,25.39,1,0.4375
"Miami Dolphins",3,2019,0,25.39,-3,0.4375
"Miami Dolphins",4,2019,0,25.39,5,0.4375
"Miami Dolphins",6,2019,0,25.39,-1,0.4375
"Miami Dolphins",7,2019,0,25.39,9,0.4375
"Miami Dolphins",8,2019,0,25.39,7,0.4375
"Miami Dolphins",9,2019,1,25.39,-1,0.4375
"Minnesota Vikings",1,2016,1,26.57,5,0.6875
"Minnesota Vikings",10,2016,0,26.57,2,0.6875
"Minnesota Vikings",11,2016,1,26.57,-5,0.6875
"Minnesota Vikings",12,2016,0,26.57,2,0.6875
"Minnesota Vikings",13,2016,0,26.57,1,0.6875
"Minnesota Vikings",14,2016,1,26.57,-4,0.6875
"Minnesota Vikings",15,2016,0,26.57,-2,0.6875
"Minnesota Vikings",16,2016,0,26.57,-1,0.6875
"Minnesota Vikings",17,2016,1,26.57,-3,0.6875
"Minnesota Vikings",2,2016,1,26.57,-2,0.6875
"Minnesota Vikings",3,2016,1,26.57,2,0.6875
"Minnesota Vikings",4,2016,1,26.57,-3,0.6875
"Minnesota Vikings",5,2016,1,26.57,0,0.6875
"Minnesota Vikings",7,2016,0,26.57,9,0.6875
"Minnesota Vikings",8,2016,0,26.57,-2,0.6875
"Minnesota Vikings",9,2016,0,26.57,1,0.6875
"Minnesota Vikings",1,2017,1,26.38,-11,0.5
"Minnesota Vikings",10,2017,1,26.38,-5,0.5
"Minnesota Vikings",11,2017,1,26.38,-1,0.5
"Minnesota Vikings",12,2017,1,26.38,-12,0.5
"Minnesota Vikings",13,2017,1,26.38,-1,0.5
"Minnesota Vikings",14,2017,0,26.38,-10,0.5
"Minnesota Vikings",15,2017,1,26.38,-9,0.5
"Minnesota Vikings",16,2017,1,26.38,-7,0.5
"Minnesota Vikings",17,2017,1,26.38,-7,0.5
"Minnesota Vikings",2,2017,0,26.38,-7,0.5
"Minnesota Vikings",3,2017,1,26.38,-5,0.5
"Minnesota Vikings",4,2017,0,26.38,-14,0.5
"Minnesota Vikings",5,2017,1,26.38,-6,0.5
"Minnesota Vikings",6,2017,1,26.38,-6,0.5
"Minnesota Vikings",7,2017,1,26.38,-13,0.5
"Minnesota Vikings",8,2017,1,26.38,-7,0.5
"Minnesota Vikings",1,2018,1,26.09,4,0.8125
"Minnesota Vikings",11,2018,0,26.09,5,0.8125
"Minnesota Vikings",12,2018,1,26.09,2,0.8125
"Minnesota Vikings",13,2018,0,26.09,-6,0.8125
"Minnesota Vikings",14,2018,0,26.09,-4,0.8125
"Minnesota Vikings",15,2018,1,26.09,-3,0.8125
"Minnesota Vikings",16,2018,1,26.09,0,0.8125
